Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","158","China, Taiwan Province of","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.46","E","Estimated value",""
"FS","Suite of Food Security Indicators","170","Colombia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","14705.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","170","Colombia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","170","Colombia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","170","Colombia","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","170","Colombia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1824","E","Estimated value",""
"FS","Suite of Food Security Indicators","170","Colombia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2358","E","Estimated value",""
"FS","Suite of Food Security Indicators","170","Colombia","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.31","E","Estimated value",""
"FS","Suite of Food Security Indicators","170","Colombia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.54","E","Estimated value",""
"FS","Suite of Food Security Indicators","174","Comoros","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","2989.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","174","Comoros","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","174","Comoros","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","174","Comoros","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","174","Comoros","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","174","Comoros","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","174","Comoros","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","","O","Missing value",""
"FS","Suite of Food Security Indicators","174","Comoros","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.01","E","Estimated value",""
"FS","Suite of Food Security Indicators","178","Congo","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","3292.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","178","Congo","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","178","Congo","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","178","Congo","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","178","Congo","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1748","E","Estimated value",""
"FS","Suite of Food Security Indicators","178","Congo","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2236","E","Estimated value",""
"FS","Suite of Food Security Indicators","178","Congo","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.35","E","Estimated value",""
"FS","Suite of Food Security Indicators","178","Congo","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","4.28","E","Estimated value",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","","O","Missing value",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.02","E","Estimated value",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","21260.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1881","E","Estimated value",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2441","E","Estimated value",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.23","E","Estimated value",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.39","E","Estimated value",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","5406.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1735","E","Estimated value",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2220","E","Estimated value",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.28","E","Estimated value",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.85","E","Estimated value",""
"FS","Suite of Food Security Indicators","191","Croatia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","31046.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","191","Croatia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","191","Croatia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","191","Croatia","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","191","Croatia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1910","E","Estimated value",""
"FS","Suite of Food Security Indicators","191","Croatia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2487","E","Estimated value",""
"FS","Suite of Food Security Indicators","191","Croatia","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.21","E","Estimated value",""
"FS","Suite of Food Security Indicators","191","Croatia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","192","Cuba","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","192","Cuba","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","192","Cuba","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","192","Cuba","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1883","E","Estimated value",""
"FS","Suite of Food Security Indicators","192","Cuba","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2444","E","Estimated value",""
"FS","Suite of Food Security Indicators","192","Cuba","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.23","E","Estimated value",""
"FS","Suite of Food Security Indicators","192","Cuba","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.68","E","Estimated value",""
"FS","Suite of Food Security Indicators","196","Cyprus","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","40791.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","196","Cyprus","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","196","Cyprus","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","196","Cyprus","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","196","Cyprus","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1941","E","Estimated value",""
"FS","Suite of Food Security Indicators","196","Cyprus","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2532","E","Estimated value",""
"FS","Suite of Food Security Indicators","196","Cyprus","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.18","E","Estimated value",""
"FS","Suite of Food Security Indicators","196","Cyprus","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","1.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","203","Czechia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","39777.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","203","Czechia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","203","Czechia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","203","Czechia","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","203","Czechia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1938","E","Estimated value",""
"FS","Suite of Food Security Indicators","203","Czechia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2525","E","Estimated value",""
"FS","Suite of Food Security Indicators","203","Czechia","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.21","E","Estimated value",""
"FS","Suite of Food Security Indicators","203","Czechia","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","1.71","E","Estimated value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1853","E","Estimated value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2400","E","Estimated value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.26","E","Estimated value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.15","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","1109.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1672","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2124","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.41","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.01","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","58187","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","208","Denmark","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","208","Denmark","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","208","Denmark","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","208","Denmark","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1947","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2544","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.21","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.04","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","5394","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","262","Djibouti","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","262","Djibouti","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1872","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2422","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.54","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","10899.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","212","Dominica","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","212","Dominica","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","212","Dominica","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","212","Dominica","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1885","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","1885","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.24","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","4.19","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","18905.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1849","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2392","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.27","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.84","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","10614.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","218","Ecuador","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","218","Ecuador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1783","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2296","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.27","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.84","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","12121.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","818","Egypt","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","818","Egypt","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","818","Egypt","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","818","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1806","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2322","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.33","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","4.43","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","8801","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","222","El Salvador","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","222","El Salvador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1771","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2284","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.26","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.46","E","Estimated value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","16500.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1806","E","Estimated value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2322","E","Estimated value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","","O","Missing value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.02","E","Estimated value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
"FS","Suite of Food Security Indicators","232","Eritrea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1739","E","Estimated value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2225","E","Estimated value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.26","E","Estimated value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.02","E","Estimated value",""
"FS","Suite of Food Security Indicators","233","Estonia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","38207.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","233","Estonia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","233","Estonia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","233","Estonia","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","","","",""
